ds,y,estacion,tramo,dia_semana,es_feriado,hora
2025-03-22 10:00:00,1086,Central,Centro,5,False,10
2025-03-22 11:00:00,672,Central,Centro,5,False,11
2025-03-22 12:00:00,760,Central,Centro,5,False,12
2025-03-22 13:00:00,814,Central,Centro,5,False,13
2025-03-22 14:00:00,935,Central,Centro,5,False,14
2025-03-22 15:00:00,1314,Central,Centro,5,False,15
2025-03-22 16:00:00,2585,Central,Centro,5,False,16
2025-03-22 17:00:00,3925,Central,Centro,5,False,17
2025-03-22 18:00:00,4440,Central,Centro,5,False,18
2025-03-22 19:00:00,3593,Central,Centro,5,False,19
2025-03-22 20:00:00,2016,Central,Centro,5,False,20
2025-03-22 21:00:00,616,Central,Centro,5,False,21
2025-03-22 22:00:00,112,Central,Centro,5,False,22
2025-03-22 23:00:00,0,Central,Centro,5,False,23
2025-03-23 00:00:00,0,Central,Centro,6,False,0
2025-03-23 01:00:00,0,Central,Centro,6,False,1
2025-03-23 02:00:00,0,Central,Centro,6,False,2
2025-03-23 03:00:00,0,Central,Centro,6,False,3
2025-03-23 04:00:00,1,Central,Centro,6,False,4
2025-03-23 05:00:00,542,Central,Centro,6,False,5
2025-03-23 06:00:00,1857,Central,Centro,6,False,6
2025-03-23 07:00:00,3598,Central,Centro,6,False,7
2025-03-23 08:00:00,4117,Central,Centro,6,False,8
2025-03-23 09:00:00,2446,Central,Centro,6,False,9
2025-03-23 10:00:00,1192,Central,Centro,6,False,10
2025-03-23 11:00:00,619,Central,Centro,6,False,11
2025-03-23 12:00:00,537,Central,Centro,6,False,12
2025-03-23 13:00:00,562,Central,Centro,6,False,13
2025-03-23 14:00:00,601,Central,Centro,6,False,14
2025-03-23 15:00:00,804,Central,Centro,6,False,15
2025-03-23 16:00:00,1469,Central,Centro,6,False,16
2025-03-23 17:00:00,3457,Central,Centro,6,False,17
2025-03-23 18:00:00,2596,Central,Centro,6,False,18
2025-03-23 19:00:00,3090,Central,Centro,6,False,19
2025-03-23 20:00:00,1164,Central,Centro,6,False,20
2025-03-23 21:00:00,543,Central,Centro,6,False,21
2025-03-23 22:00:00,107,Central,Centro,6,False,22
2025-03-23 23:00:00,0,Central,Centro,6,False,23
2025-03-24 00:00:00,0,Central,Centro,0,False,0
2025-03-24 01:00:00,0,Central,Centro,0,False,1
2025-03-24 02:00:00,0,Central,Centro,0,False,2
2025-03-24 03:00:00,0,Central,Centro,0,False,3
2025-03-24 04:00:00,3,Central,Centro,0,False,4
2025-03-24 05:00:00,863,Central,Centro,0,False,5
2025-03-24 06:00:00,3159,Central,Centro,0,False,6
2025-03-24 07:00:00,6515,Central,Centro,0,False,7
2025-03-24 08:00:00,6507,Central,Centro,0,False,8
2025-03-24 09:00:00,3981,Central,Centro,0,False,9
2025-03-24 10:00:00,1713,Central,Centro,0,False,10
2025-03-24 11:00:00,887,Central,Centro,0,False,11
2025-03-24 12:00:00,1190,Central,Centro,0,False,12
2025-03-24 13:00:00,1113,Central,Centro,0,False,13
2025-03-24 14:00:00,1091,Central,Centro,0,False,14
2025-03-24 15:00:00,1699,Central,Centro,0,False,15
2025-03-24 16:00:00,3030,Central,Centro,0,False,16
2025-03-24 17:00:00,4416,Central,Centro,0,False,17
2025-03-24 18:00:00,6020,Central,Centro,0,False,18
2025-03-24 19:00:00,4850,Central,Centro,0,False,19
2025-03-24 20:00:00,2475,Central,Centro,0,False,20
2025-03-24 21:00:00,798,Central,Centro,0,False,21
2025-03-24 22:00:00,180,Central,Centro,0,False,22
2025-03-24 23:00:00,0,Central,Centro,0,False,23
2025-03-25 00:00:00,0,Central,Centro,1,False,0
2025-03-25 01:00:00,0,Central,Centro,1,False,1
2025-03-25 02:00:00,0,Central,Centro,1,False,2
2025-03-25 03:00:00,0,Central,Centro,1,False,3
2025-03-25 04:00:00,3,Central,Centro,1,False,4
2025-03-25 05:00:00,885,Central,Centro,1,False,5
2025-03-25 06:00:00,3602,Central,Centro,1,False,6
2025-03-25 07:00:00,5523,Central,Centro,1,False,7
2025-03-25 08:00:00,7091,Central,Centro,1,False,8
2025-03-25 09:00:00,3660,Central,Centro,1,False,9
2025-03-25 10:00:00,1536,Central,Centro,1,False,10
2025-03-25 11:00:00,1080,Central,Centro,1,False,11
2025-03-25 12:00:00,1324,Central,Centro,1,False,12
2025-03-25 13:00:00,1195,Central,Centro,1,False,13
2025-03-25 14:00:00,1400,Central,Centro,1,False,14
2025-03-25 15:00:00,1366,Central,Centro,1,False,15
2025-03-25 16:00:00,3032,Central,Centro,1,False,16
2025-03-25 17:00:00,6003,Central,Centro,1,False,17
2025-03-25 18:00:00,6164,Central,Centro,1,False,18
2025-03-25 19:00:00,4907,Central,Centro,1,False,19
2025-03-25 20:00:00,2897,Central,Centro,1,False,20
2025-03-25 21:00:00,979,Central,Centro,1,False,21
2025-03-25 22:00:00,200,Central,Centro,1,False,22
2025-03-25 23:00:00,1,Central,Centro,1,False,23
2025-03-26 00:00:00,0,Central,Centro,2,False,0
2025-03-26 01:00:00,0,Central,Centro,2,False,1
2025-03-26 02:00:00,0,Central,Centro,2,False,2
2025-03-26 03:00:00,0,Central,Centro,2,False,3
2025-03-26 04:00:00,2,Central,Centro,2,False,4
2025-03-26 05:00:00,811,Central,Centro,2,False,5
2025-03-26 06:00:00,3561,Central,Centro,2,False,6
2025-03-26 07:00:00,5750,Central,Centro,2,False,7
2025-03-26 08:00:00,5797,Central,Centro,2,False,8
2025-03-26 09:00:00,3913,Central,Centro,2,False,9
2025-03-26 10:00:00,1530,Central,Centro,2,False,10
2025-03-26 11:00:00,1229,Central,Centro,2,False,11
2025-03-26 12:00:00,971,Central,Centro,2,False,12
2025-03-26 13:00:00,1065,Central,Centro,2,False,13
2025-03-26 14:00:00,1315,Central,Centro,2,False,14
2025-03-26 15:00:00,1758,Central,Centro,2,False,15
2025-03-26 16:00:00,2891,Central,Centro,2,False,16
2025-03-26 17:00:00,6032,Central,Centro,2,False,17
2025-03-26 18:00:00,6094,Central,Centro,2,False,18
2025-03-26 19:00:00,5210,Central,Centro,2,False,19
2025-03-26 20:00:00,2396,Central,Centro,2,False,20
2025-03-26 21:00:00,746,Central,Centro,2,False,21
2025-03-26 22:00:00,201,Central,Centro,2,False,22
2025-03-26 23:00:00,0,Central,Centro,2,False,23
2025-03-27 00:00:00,0,Central,Centro,3,False,0
2025-03-27 01:00:00,0,Central,Centro,3,False,1
2025-03-27 02:00:00,0,Central,Centro,3,False,2
2025-03-27 03:00:00,0,Central,Centro,3,False,3
2025-03-27 04:00:00,3,Central,Centro,3,False,4
2025-03-27 05:00:00,880,Central,Centro,3,False,5
2025-03-27 06:00:00,3089,Central,Centro,3,False,6
2025-03-27 07:00:00,5736,Central,Centro,3,False,7
2025-03-27 08:00:00,6705,Central,Centro,3,False,8
2025-03-27 09:00:00,3767,Central,Centro,3,False,9
2025-03-27 10:00:00,1640,Central,Centro,3,False,10
2025-03-27 11:00:00,1055,Central,Centro,3,False,11
2025-03-27 12:00:00,1041,Central,Centro,3,False,12
2025-03-27 13:00:00,1049,Central,Centro,3,False,13
2025-03-27 14:00:00,1030,Central,Centro,3,False,14
2025-03-27 15:00:00,1619,Central,Centro,3,False,15
2025-03-27 16:00:00,2793,Central,Centro,3,False,16
2025-03-27 17:00:00,4630,Central,Centro,3,False,17
2025-03-27 18:00:00,6522,Central,Centro,3,False,18
2025-03-27 19:00:00,4178,Central,Centro,3,False,19
2025-03-27 20:00:00,2155,Central,Centro,3,False,20
2025-03-27 21:00:00,788,Central,Centro,3,False,21
2025-03-27 22:00:00,156,Central,Centro,3,False,22
2025-03-27 23:00:00,0,Central,Centro,3,False,23
2025-03-28 00:00:00,0,Central,Centro,4,False,0
2025-03-28 01:00:00,0,Central,Centro,4,False,1
2025-03-28 02:00:00,0,Central,Centro,4,False,2
2025-03-28 03:00:00,0,Central,Centro,4,False,3
2025-03-28 04:00:00,3,Central,Centro,4,False,4
2025-03-28 05:00:00,926,Central,Centro,4,False,5
2025-03-28 06:00:00,3436,Central,Centro,4,False,6
2025-03-28 07:00:00,6149,Central,Centro,4,False,7
2025-03-28 08:00:00,6425,Central,Centro,4,False,8
2025-03-28 09:00:00,3545,Central,Centro,4,False,9
2025-03-28 10:00:00,1508,Central,Centro,4,False,10
2025-03-28 11:00:00,1099,Central,Centro,4,False,11
2025-03-28 12:00:00,1291,Central,Centro,4,False,12
2025-03-28 13:00:00,972,Central,Centro,4,False,13
2025-03-28 14:00:00,1129,Central,Centro,4,False,14
2025-03-28 15:00:00,1593,Central,Centro,4,False,15
2025-03-28 16:00:00,3057,Central,Centro,4,False,16
2025-03-28 17:00:00,5408,Central,Centro,4,False,17
2025-03-28 18:00:00,6065,Central,Centro,4,False,18
2025-03-28 19:00:00,5279,Central,Centro,4,False,19
2025-03-28 20:00:00,2802,Central,Centro,4,False,20
2025-03-28 21:00:00,970,Central,Centro,4,False,21
2025-03-28 22:00:00,154,Central,Centro,4,False,22
2025-03-28 23:00:00,0,Central,Centro,4,False,23
2025-03-29 00:00:00,0,Central,Centro,5,False,0
2025-03-29 01:00:00,0,Central,Centro,5,False,1
2025-03-29 02:00:00,0,Central,Centro,5,False,2
2025-03-29 03:00:00,0,Central,Centro,5,False,3
2025-03-29 04:00:00,2,Central,Centro,5,False,4
2025-03-29 05:00:00,667,Central,Centro,5,False,5
2025-03-29 06:00:00,2884,Central,Centro,5,False,6
2025-03-29 07:00:00,4959,Central,Centro,5,False,7
2025-03-29 08:00:00,5409,Central,Centro,5,False,8
2025-03-29 09:00:00,2848,Central,Centro,5,False,9
2025-03-29 10:00:00,1253,Central,Centro,5,False,10
2025-03-29 11:00:00,790,Central,Centro,5,False,11
2025-03-29 12:00:00,937,Central,Centro,5,False,12
2025-03-29 13:00:00,834,Central,Centro,5,False,13
2025-03-29 14:00:00,971,Central,Centro,5,False,14
2025-03-29 15:00:00,1285,Central,Centro,5,False,15
2025-03-29 16:00:00,2086,Central,Centro,5,False,16
2025-03-29 17:00:00,4224,Central,Centro,5,False,17
2025-03-29 18:00:00,4819,Central,Centro,5,False,18
2025-03-29 19:00:00,3238,Central,Centro,5,False,19
2025-03-29 20:00:00,1690,Central,Centro,5,False,20
2025-03-29 21:00:00,587,Central,Centro,5,False,21
2025-03-29 22:00:00,132,Central,Centro,5,False,22
2025-03-29 23:00:00,0,Central,Centro,5,False,23
2025-03-30 00:00:00,0,Central,Centro,6,False,0
2025-03-30 01:00:00,0,Central,Centro,6,False,1
2025-03-30 02:00:00,0,Central,Centro,6,False,2
2025-03-30 03:00:00,0,Central,Centro,6,False,3
2025-03-30 04:00:00,1,Central,Centro,6,False,4
2025-03-30 05:00:00,492,Central,Centro,6,False,5
2025-03-30 06:00:00,1738,Central,Centro,6,False,6
2025-03-30 07:00:00,3872,Central,Centro,6,False,7
2025-03-30 08:00:00,3257,Central,Centro,6,False,8
2025-03-30 09:00:00,2038,Central,Centro,6,False,9
2025-03-30 10:00:00,890,Central,Centro,6,False,10
2025-03-30 11:00:00,602,Central,Centro,6,False,11
2025-03-30 12:00:00,557,Central,Centro,6,False,12
2025-03-30 13:00:00,611,Central,Centro,6,False,13
2025-03-30 14:00:00,701,Central,Centro,6,False,14
2025-03-30 15:00:00,721,Central,Centro,6,False,15
2025-03-30 16:00:00,1678,Central,Centro,6,False,16
2025-03-30 17:00:00,2635,Central,Centro,6,False,17
2025-03-30 18:00:00,4140,Central,Centro,6,False,18
2025-03-30 19:00:00,2790,Central,Centro,6,False,19
2025-03-30 20:00:00,1533,Central,Centro,6,False,20
2025-03-30 21:00:00,455,Central,Centro,6,False,21
2025-03-30 22:00:00,83,Central,Centro,6,False,22
2025-03-30 23:00:00,0,Central,Centro,6,False,23
2025-03-31 00:00:00,0,Central,Centro,0,False,0
2025-03-31 01:00:00,0,Central,Centro,0,False,1
2025-03-31 02:00:00,0,Central,Centro,0,False,2
2025-03-31 03:00:00,0,Central,Centro,0,False,3
2025-03-31 04:00:00,3,Central,Centro,0,False,4
2025-03-31 05:00:00,889,Central,Centro,0,False,5
2025-03-31 06:00:00,3472,Central,Centro,0,False,6
2025-03-31 07:00:00,6977,Central,Centro,0,False,7
2025-03-31 08:00:00,6111,Central,Centro,0,False,8
2025-03-31 09:00:00,4150,Central,Centro,0,False,9
2025-03-31 10:00:00,1479,Central,Centro,0,False,10
2025-03-31 11:00:00,976,Central,Centro,0,False,11
2025-03-31 12:00:00,1268,Central,Centro,0,False,12
2025-03-31 13:00:00,1053,Central,Centro,0,False,13
2025-03-31 14:00:00,1230,Central,Centro,0,False,14
2025-03-31 15:00:00,1375,Central,Centro,0,False,15
2025-03-31 16:00:00,3307,Central,Centro,0,False,16
2025-03-31 17:00:00,4887,Central,Centro,0,False,17
2025-03-31 18:00:00,7038,Central,Centro,0,False,18
2025-03-31 19:00:00,5524,Central,Centro,0,False,19
2025-03-31 20:00:00,2495,Central,Centro,0,False,20
2025-03-31 21:00:00,820,Central,Centro,0,False,21
2025-03-31 22:00:00,156,Central,Centro,0,False,22
2025-03-31 23:00:00,1,Central,Centro,0,False,23
2025-04-01 00:00:00,0,Central,Centro,1,False,0
2025-04-01 01:00:00,0,Central,Centro,1,False,1
2025-04-01 02:00:00,0,Central,Centro,1,False,2
2025-04-01 03:00:00,0,Central,Centro,1,False,3
2025-04-01 04:00:00,2,Central,Centro,1,False,4
2025-04-01 05:00:00,818,Central,Centro,1,False,5
2025-04-01 06:00:00,3645,Central,Centro,1,False,6
2025-04-01 07:00:00,7390,Central,Centro,1,False,7
2025-04-01 08:00:00,6085,Central,Centro,1,False,8
2025-04-01 09:00:00,3488,Central,Centro,1,False,9
2025-04-01 10:00:00,1639,Central,Centro,1,False,10
2025-04-01 11:00:00,1117,Central,Centro,1,False,11
2025-04-01 12:00:00,1115,Central,Centro,1,False,12
2025-04-01 13:00:00,962,Central,Centro,1,False,13
2025-04-01 14:00:00,1080,Central,Centro,1,False,14
2025-04-01 15:00:00,1442,Central,Centro,1,False,15
2025-04-01 16:00:00,2773,Central,Centro,1,False,16
2025-04-01 17:00:00,4661,Central,Centro,1,False,17
2025-04-01 18:00:00,5848,Central,Centro,1,False,18
2025-04-01 19:00:00,5323,Central,Centro,1,False,19
2025-04-01 20:00:00,2775,Central,Centro,1,False,20
2025-04-01 21:00:00,788,Central,Centro,1,False,21
2025-04-01 22:00:00,180,Central,Centro,1,False,22
2025-04-01 23:00:00,0,Central,Centro,1,False,23
2025-04-02 00:00:00,0,Central,Centro,2,False,0
2025-04-02 01:00:00,0,Central,Centro,2,False,1
2025-04-02 02:00:00,0,Central,Centro,2,False,2
2025-04-02 03:00:00,0,Central,Centro,2,False,3
2025-04-02 04:00:00,3,Central,Centro,2,False,4
2025-04-02 05:00:00,839,Central,Centro,2,False,5
2025-04-02 06:00:00,2991,Central,Centro,2,False,6
2025-04-02 07:00:00,7568,Central,Centro,2,False,7
2025-04-02 08:00:00,7899,Central,Centro,2,False,8
2025-04-02 09:00:00,3823,Central,Centro,2,False,9
2025-04-02 10:00:00,1815,Central,Centro,2,False,10
2025-04-02 11:00:00,970,Central,Centro,2,False,11
2025-04-02 12:00:00,1105,Central,Centro,2,False,12
2025-04-02 13:00:00,997,Central,Centro,2,False,13
2025-04-02 14:00:00,1182,Central,Centro,2,False,14
2025-04-02 15:00:00,1653,Central,Centro,2,False,15
2025-04-02 16:00:00,3366,Central,Centro,2,False,16
2025-04-02 17:00:00,5169,Central,Centro,2,False,17
2025-04-02 18:00:00,6472,Central,Centro,2,False,18
2025-04-02 19:00:00,3398,Central,Centro,2,False,19
2025-04-02 20:00:00,2094,Central,Centro,2,False,20
2025-04-02 21:00:00,954,Central,Centro,2,False,21
2025-04-02 22:00:00,194,Central,Centro,2,False,22
2025-04-02 23:00:00,0,Central,Centro,2,False,23
2025-04-03 00:00:00,0,Central,Centro,3,False,0
2025-04-03 01:00:00,0,Central,Centro,3,False,1
2025-04-03 02:00:00,0,Central,Centro,3,False,2
2025-04-03 03:00:00,0,Central,Centro,3,False,3
2025-04-03 04:00:00,3,Central,Centro,3,False,4
2025-04-03 05:00:00,998,Central,Centro,3,False,5
2025-04-03 06:00:00,3421,Central,Centro,3,False,6
2025-04-03 07:00:00,6277,Central,Centro,3,False,7
2025-04-03 08:00:00,7211,Central,Centro,3,False,8
2025-04-03 09:00:00,4347,Central,Centro,3,False,9
2025-04-03 10:00:00,1653,Central,Centro,3,False,10
2025-04-03 11:00:00,998,Central,Centro,3,False,11
2025-04-03 12:00:00,1186,Central,Centro,3,False,12
2025-04-03 13:00:00,1285,Central,Centro,3,False,13
2025-04-03 14:00:00,1050,Central,Centro,3,False,14
2025-04-03 15:00:00,1402,Central,Centro,3,False,15
2025-04-03 16:00:00,2850,Central,Centro,3,False,16
2025-04-03 17:00:00,4463,Central,Centro,3,False,17
2025-04-03 18:00:00,6230,Central,Centro,3,False,18
2025-04-03 19:00:00,4302,Central,Centro,3,False,19
2025-04-03 20:00:00,2184,Central,Centro,3,False,20
2025-04-03 21:00:00,757,Central,Centro,3,False,21
2025-04-03 22:00:00,188,Central,Centro,3,False,22
2025-04-03 23:00:00,0,Central,Centro,3,False,23
2025-04-04 00:00:00,0,Central,Centro,4,False,0
2025-04-04 01:00:00,0,Central,Centro,4,False,1
2025-04-04 02:00:00,0,Central,Centro,4,False,2
2025-04-04 03:00:00,0,Central,Centro,4,False,3
2025-04-04 04:00:00,2,Central,Centro,4,False,4
2025-04-04 05:00:00,922,Central,Centro,4,False,5
2025-04-04 06:00:00,3647,Central,Centro,4,False,6
2025-04-04 07:00:00,6952,Central,Centro,4,False,7
2025-04-04 08:00:00,5168,Central,Centro,4,False,8
2025-04-04 09:00:00,3007,Central,Centro,4,False,9
2025-04-04 10:00:00,1445,Central,Centro,4,False,10
2025-04-04 11:00:00,1081,Central,Centro,4,False,11
2025-04-04 12:00:00,1083,Central,Centro,4,False,12
2025-04-04 13:00:00,1188,Central,Centro,4,False,13
2025-04-04 14:00:00,1289,Central,Centro,4,False,14
2025-04-04 15:00:00,1327,Central,Centro,4,False,15
2025-04-04 16:00:00,2895,Central,Centro,4,False,16
2025-04-04 17:00:00,4149,Central,Centro,4,False,17
2025-04-04 18:00:00,6077,Central,Centro,4,False,18
2025-04-04 19:00:00,4581,Central,Centro,4,False,19
2025-04-04 20:00:00,2513,Central,Centro,4,False,20
2025-04-04 21:00:00,808,Central,Centro,4,False,21
2025-04-04 22:00:00,187,Central,Centro,4,False,22
2025-04-04 23:00:00,0,Central,Centro,4,False,23
2025-04-05 00:00:00,0,Central,Centro,5,False,0
2025-04-05 01:00:00,0,Central,Centro,5,False,1
2025-04-05 02:00:00,0,Central,Centro,5,False,2
2025-04-05 03:00:00,0,Central,Centro,5,False,3
2025-04-05 04:00:00,2,Central,Centro,5,False,4
2025-04-05 05:00:00,717,Central,Centro,5,False,5
2025-04-05 06:00:00,2546,Central,Centro,5,False,6
2025-04-05 07:00:00,5525,Central,Centro,5,False,7
2025-04-05 08:00:00,5035,Central,Centro,5,False,8
2025-04-05 09:00:00,2864,Central,Centro,5,False,9
2025-04-05 10:00:00,1293,Central,Centro,5,False,10
2025-04-05 11:00:00,930,Central,Centro,5,False,11
2025-04-05 12:00:00,939,Central,Centro,5,False,12
2025-04-05 13:00:00,998,Central,Centro,5,False,13
2025-04-05 14:00:00,860,Central,Centro,5,False,14
2025-04-05 15:00:00,1217,Central,Centro,5,False,15
2025-04-05 16:00:00,2349,Central,Centro,5,False,16
2025-04-05 17:00:00,3318,Central,Centro,5,False,17
2025-04-05 18:00:00,4643,Central,Centro,5,False,18
2025-04-05 19:00:00,4049,Central,Centro,5,False,19
2025-04-05 20:00:00,1719,Central,Centro,5,False,20
2025-04-05 21:00:00,609,Central,Centro,5,False,21
2025-04-05 22:00:00,108,Central,Centro,5,False,22
2025-04-05 23:00:00,0,Central,Centro,5,False,23
2025-04-06 00:00:00,0,Central,Centro,6,False,0
2025-04-06 01:00:00,0,Central,Centro,6,False,1
2025-04-06 02:00:00,0,Central,Centro,6,False,2
2025-04-06 03:00:00,0,Central,Centro,6,False,3
2025-04-06 04:00:00,2,Central,Centro,6,False,4
2025-04-06 05:00:00,489,Central,Centro,6,False,5
2025-04-06 06:00:00,1527,Central,Centro,6,False,6
2025-04-06 07:00:00,3633,Central,Centro,6,False,7
2025-04-06 08:00:00,3503,Central,Centro,6,False,8
2025-04-06 09:00:00,2107,Central,Centro,6,False,9
2025-04-06 10:00:00,927,Central,Centro,6,False,10
2025-04-06 11:00:00,541,Central,Centro,6,False,11
2025-04-06 12:00:00,579,Central,Centro,6,False,12
2025-04-06 13:00:00,590,Central,Centro,6,False,13
2025-04-06 14:00:00,702,Central,Centro,6,False,14
2025-04-06 15:00:00,833,Central,Centro,6,False,15
2025-04-06 16:00:00,1751,Central,Centro,6,False,16
2025-04-06 17:00:00,3217,Central,Centro,6,False,17
2025-04-06 18:00:00,3287,Central,Centro,6,False,18
2025-04-06 19:00:00,2627,Central,Centro,6,False,19
2025-04-06 20:00:00,1358,Central,Centro,6,False,20
2025-04-06 21:00:00,425,Central,Centro,6,False,21
2025-04-06 22:00:00,102,Central,Centro,6,False,22
2025-04-06 23:00:00,0,Central,Centro,6,False,23
2025-04-07 00:00:00,0,Central,Centro,0,False,0
2025-04-07 01:00:00,0,Central,Centro,0,False,1
2025-04-07 02:00:00,0,Central,Centro,0,False,2
2025-04-07 03:00:00,0,Central,Centro,0,False,3
2025-04-07 04:00:00,3,Central,Centro,0,False,4
2025-04-07 05:00:00,748,Central,Centro,0,False,5
2025-04-07 06:00:00,3087,Central,Centro,0,False,6
2025-04-07 07:00:00,6369,Central,Centro,0,False,7
2025-04-07 08:00:00,6829,Central,Centro,0,False,8
2025-04-07 09:00:00,4494,Central,Centro,0,False,9
2025-04-07 10:00:00,1484,Central,Centro,0,False,10
2025-04-07 11:00:00,947,Central,Centro,0,False,11
2025-04-07 12:00:00,1078,Central,Centro,0,False,12
2025-04-07 13:00:00,1037,Central,Centro,0,False,13
2025-04-07 14:00:00,1098,Central,Centro,0,False,14
2025-04-07 15:00:00,1688,Central,Centro,0,False,15
2025-04-07 16:00:00,3330,Central,Centro,0,False,16
2025-04-07 17:00:00,5914,Central,Centro,0,False,17
2025-04-07 18:00:00,6193,Central,Centro,0,False,18
2025-04-07 19:00:00,4803,Central,Centro,0,False,19
2025-04-07 20:00:00,2311,Central,Centro,0,False,20
2025-04-07 21:00:00,721,Central,Centro,0,False,21
2025-04-07 22:00:00,162,Central,Centro,0,False,22
2025-04-07 23:00:00,0,Central,Centro,0,False,23
2025-04-08 00:00:00,0,Central,Centro,1,False,0
2025-04-08 01:00:00,0,Central,Centro,1,False,1
2025-04-08 02:00:00,0,Central,Centro,1,False,2
2025-04-08 03:00:00,0,Central,Centro,1,False,3
2025-04-08 04:00:00,2,Central,Centro,1,False,4
2025-04-08 05:00:00,981,Central,Centro,1,False,5
2025-04-08 06:00:00,3489,Central,Centro,1,False,6
2025-04-08 07:00:00,5181,Central,Centro,1,False,7
2025-04-08 08:00:00,7409,Central,Centro,1,False,8
2025-04-08 09:00:00,3791,Central,Centro,1,False,9
2025-04-08 10:00:00,1505,Central,Centro,1,False,10
2025-04-08 11:00:00,1185,Central,Centro,1,False,11
2025-04-08 12:00:00,1088,Central,Centro,1,False,12
2025-04-08 13:00:00,1021,Central,Centro,1,False,13
2025-04-08 14:00:00,1260,Central,Centro,1,False,14
2025-04-08 15:00:00,1506,Central,Centro,1,False,15
2025-04-08 16:00:00,2518,Central,Centro,1,False,16
2025-04-08 17:00:00,4536,Central,Centro,1,False,17
2025-04-08 18:00:00,5769,Central,Centro,1,False,18
2025-04-08 19:00:00,4856,Central,Centro,1,False,19
2025-04-08 20:00:00,3079,Central,Centro,1,False,20
2025-04-08 21:00:00,1033,Central,Centro,1,False,21
2025-04-08 22:00:00,200,Central,Centro,1,False,22
2025-04-08 23:00:00,1,Central,Centro,1,False,23
2025-04-09 00:00:00,0,Central,Centro,2,False,0
2025-04-09 01:00:00,0,Central,Centro,2,False,1
2025-04-09 02:00:00,0,Central,Centro,2,False,2
2025-04-09 03:00:00,0,Central,Centro,2,False,3
2025-04-09 04:00:00,3,Central,Centro,2,False,4
2025-04-09 05:00:00,942,Central,Centro,2,False,5
2025-04-09 06:00:00,3492,Central,Centro,2,False,6
2025-04-09 07:00:00,7005,Central,Centro,2,False,7
2025-04-09 08:00:00,6498,Central,Centro,2,False,8
2025-04-09 09:00:00,4363,Central,Centro,2,False,9
2025-04-09 10:00:00,1140,Central,Centro,2,False,10
2025-04-09 11:00:00,1027,Central,Centro,2,False,11
2025-04-09 12:00:00,1057,Central,Centro,2,False,12
2025-04-09 13:00:00,1045,Central,Centro,2,False,13
2025-04-09 14:00:00,1144,Central,Centro,2,False,14
2025-04-09 15:00:00,1833,Central,Centro,2,False,15
2025-04-09 16:00:00,3178,Central,Centro,2,False,16
2025-04-09 17:00:00,5664,Central,Centro,2,False,17
2025-04-09 18:00:00,5919,Central,Centro,2,False,18
2025-04-09 19:00:00,5004,Central,Centro,2,False,19
2025-04-09 20:00:00,2473,Central,Centro,2,False,20
2025-04-09 21:00:00,905,Central,Centro,2,False,21
2025-04-09 22:00:00,193,Central,Centro,2,False,22
2025-04-09 23:00:00,0,Central,Centro,2,False,23
2025-04-10 00:00:00,0,Central,Centro,3,False,0
2025-04-10 01:00:00,0,Central,Centro,3,False,1
2025-04-10 02:00:00,0,Central,Centro,3,False,2
2025-04-10 03:00:00,0,Central,Centro,3,False,3
2025-04-10 04:00:00,2,Central,Centro,3,False,4
2025-04-10 05:00:00,785,Central,Centro,3,False,5
2025-04-10 06:00:00,3132,Central,Centro,3,False,6
2025-04-10 07:00:00,7907,Central,Centro,3,False,7
2025-04-10 08:00:00,5885,Central,Centro,3,False,8
2025-04-10 09:00:00,3641,Central,Centro,3,False,9
2025-04-10 10:00:00,1517,Central,Centro,3,False,10
2025-04-10 11:00:00,1034,Central,Centro,3,False,11
2025-04-10 12:00:00,1221,Central,Centro,3,False,12
2025-04-10 13:00:00,1196,Central,Centro,3,False,13
2025-04-10 14:00:00,1000,Central,Centro,3,False,14
2025-04-10 15:00:00,1315,Central,Centro,3,False,15
2025-04-10 16:00:00,2857,Central,Centro,3,False,16
2025-04-10 17:00:00,4578,Central,Centro,3,False,17
2025-04-10 18:00:00,7190,Central,Centro,3,False,18
2025-04-10 19:00:00,4260,Central,Centro,3,False,19
2025-04-10 20:00:00,2376,Central,Centro,3,False,20
2025-04-10 21:00:00,886,Central,Centro,3,False,21
2025-04-10 22:00:00,161,Central,Centro,3,False,22
2025-04-10 23:00:00,0,Central,Centro,3,False,23
2025-04-11 00:00:00,0,Central,Centro,4,False,0
2025-04-11 01:00:00,0,Central,Centro,4,False,1
2025-04-11 02:00:00,0,Central,Centro,4,False,2
2025-04-11 03:00:00,0,Central,Centro,4,False,3
2025-04-11 04:00:00,2,Central,Centro,4,False,4
2025-04-11 05:00:00,1004,Central,Centro,4,False,5
2025-04-11 06:00:00,3737,Central,Centro,4,False,6
2025-04-11 07:00:00,5905,Central,Centro,4,False,7
2025-04-11 08:00:00,7703,Central,Centro,4,False,8
2025-04-11 09:00:00,4012,Central,Centro,4,False,9
2025-04-11 10:00:00,1543,Central,Centro,4,False,10
2025-04-11 11:00:00,1027,Central,Centro,4,False,11
2025-04-11 12:00:00,1069,Central,Centro,4,False,12
2025-04-11 13:00:00,1231,Central,Centro,4,False,13
2025-04-11 14:00:00,1289,Central,Centro,4,False,14
2025-04-11 15:00:00,1718,Central,Centro,4,False,15
2025-04-11 16:00:00,3174,Central,Centro,4,False,16
2025-04-11 17:00:00,6150,Central,Centro,4,False,17
2025-04-11 18:00:00,6696,Central,Centro,4,False,18
